bug_type,category,priority,message,class,source_path,start_line,end_line
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00029,org/owasp/benchmark/testcode/BenchmarkTest00029.java,28,103
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00030,org/owasp/benchmark/testcode/BenchmarkTest00030.java,28,54
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.printf(Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00030,org/owasp/benchmark/testcode/BenchmarkTest00030.java,28,54
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00031,org/owasp/benchmark/testcode/BenchmarkTest00031.java,28,59
TRUST_BOUNDARY_VIOLATION,SECURITY,3,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest00031,org/owasp/benchmark/testcode/BenchmarkTest00031.java,28,59
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00032,org/owasp/benchmark/testcode/BenchmarkTest00032.java,28,67
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.execute(Ljava/lang/String;)V can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest00032,org/owasp/benchmark/testcode/BenchmarkTest00032.java,28,67
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00033,org/owasp/benchmark/testcode/BenchmarkTest00033.java,28,79
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForRowSet(Ljava/lang/String;)Lorg/springframework/jdbc/support/rowset/SqlRowSet; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest00033,org/owasp/benchmark/testcode/BenchmarkTest00033.java,28,79
SERVLET_PARAMETER,SECURITY,3,The method getParameterMap returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00034,org/owasp/benchmark/testcode/BenchmarkTest00034.java,28,64
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.execute(Ljava/lang/String;I)Z can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest00034,org/owasp/benchmark/testcode/BenchmarkTest00034.java,28,64
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,2,"org.owasp.benchmark.testcode.BenchmarkTest00034.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest00034,org/owasp/benchmark/testcode/BenchmarkTest00034.java,28,64
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00035,org/owasp/benchmark/testcode/BenchmarkTest00035.java,28,121
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00035,org/owasp/benchmark/testcode/BenchmarkTest00035.java,28,121
SERVLET_PARAMETER,SECURITY,3,The method getParameterNames returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00035,org/owasp/benchmark/testcode/BenchmarkTest00035.java,28,121
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00035,org/owasp/benchmark/testcode/BenchmarkTest00035.java,28,121
TDES_USAGE,SECURITY,3,DESede should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00035,org/owasp/benchmark/testcode/BenchmarkTest00035.java,28,121
SERVLET_PARAMETER,SECURITY,3,The method getParameterNames returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00036,org/owasp/benchmark/testcode/BenchmarkTest00036.java,28,67
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00036,org/owasp/benchmark/testcode/BenchmarkTest00036.java,28,67
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.write([CII)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00036,org/owasp/benchmark/testcode/BenchmarkTest00036.java,28,67
SERVLET_PARAMETER,SECURITY,3,The method getParameterNames returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00037,org/owasp/benchmark/testcode/BenchmarkTest00037.java,28,81
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00037,org/owasp/benchmark/testcode/BenchmarkTest00037.java,28,81
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Connection.prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement; can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest00037,org/owasp/benchmark/testcode/BenchmarkTest00037.java,28,81
SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,SECURITY,1,"A prepared statement is generated from a nonconstant String in org.owasp.benchmark.testcode.BenchmarkTest00037.doPost(HttpServletRequest, HttpServletResponse)",org.owasp.benchmark.testcode.BenchmarkTest00037,org/owasp/benchmark/testcode/BenchmarkTest00037.java,28,81
SERVLET_PARAMETER,SECURITY,3,The method getParameterNames returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00038,org/owasp/benchmark/testcode/BenchmarkTest00038.java,28,96
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00038,org/owasp/benchmark/testcode/BenchmarkTest00038.java,28,96
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.query(Ljava/lang/String;Lorg/springframework/jdbc/core/RowMapper;)Ljava/util/List; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest00038,org/owasp/benchmark/testcode/BenchmarkTest00038.java,28,96
SERVLET_PARAMETER,SECURITY,3,The method getParameterNames returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00039,org/owasp/benchmark/testcode/BenchmarkTest00039.java,28,82
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00039,org/owasp/benchmark/testcode/BenchmarkTest00039.java,28,82
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForMap(Ljava/lang/String;)Ljava/util/Map; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest00039,org/owasp/benchmark/testcode/BenchmarkTest00039.java,28,82
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00040,org/owasp/benchmark/testcode/BenchmarkTest00040.java,28,64
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.write(Ljava/lang/String;II)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00041,org/owasp/benchmark/testcode/BenchmarkTest00041.java,28,55
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00042,org/owasp/benchmark/testcode/BenchmarkTest00042.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00042,org/owasp/benchmark/testcode/BenchmarkTest00042.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00042,org/owasp/benchmark/testcode/BenchmarkTest00042.java,28,102
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00042,org/owasp/benchmark/testcode/BenchmarkTest00042.java,28,102
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00042,org/owasp/benchmark/testcode/BenchmarkTest00042.java,28,102
SQL_INJECTION_JDBC,SECURITY,1,This use of java/sql/Statement.executeUpdate(Ljava/lang/String;[I)I can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest00043,org/owasp/benchmark/testcode/BenchmarkTest00043.java,28,62
SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,SECURITY,1,"org.owasp.benchmark.testcode.BenchmarkTest00043.doPost(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement",org.owasp.benchmark.testcode.BenchmarkTest00043,org/owasp/benchmark/testcode/BenchmarkTest00043.java,28,62
LDAP_INJECTION,SECURITY,1,This use of javax/naming/directory/DirContext.search(Ljava/lang/String;Ljava/lang/String;Ljavax/naming/directory/SearchControls;)Ljavax/naming/NamingEnumeration; can be vulnerable to LDAP injection,org.owasp.benchmark.testcode.BenchmarkTest00044,org/owasp/benchmark/testcode/BenchmarkTest00044.java,28,97
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00044,org/owasp/benchmark/testcode/BenchmarkTest00044.java,28,97
XSS_SERVLET,SECURITY,2,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00044,org/owasp/benchmark/testcode/BenchmarkTest00044.java,28,97
PATH_TRAVERSAL_IN,SECURITY,1,This API (java/io/FileInputStream.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00045,org/owasp/benchmark/testcode/BenchmarkTest00045.java,28,71
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00045,org/owasp/benchmark/testcode/BenchmarkTest00045.java,28,71
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00046,org/owasp/benchmark/testcode/BenchmarkTest00046.java,28,97
SERVLET_PARAMETER,SECURITY,3,The method getParameterValues returns a String value that is controlled by the client,org.owasp.benchmark.testcode.BenchmarkTest00046,org/owasp/benchmark/testcode/BenchmarkTest00046.java,28,97
WEAK_MESSAGE_DIGEST_MD5,SECURITY,1,This API MD5 (MDX) is not a recommended cryptographic hash function,org.owasp.benchmark.testcode.BenchmarkTest00046,org/owasp/benchmark/testcode/BenchmarkTest00046.java,28,97
SERVLET_QUERY_STRING,SECURITY,3,The query string can be any value,org.owasp.benchmark.testcode.BenchmarkTest00047,org/owasp/benchmark/testcode/BenchmarkTest00047.java,28,74
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/io/PrintWriter; could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00047,org/owasp/benchmark/testcode/BenchmarkTest00047.java,28,74
SERVLET_QUERY_STRING,SECURITY,3,The query string can be any value,org.owasp.benchmark.testcode.BenchmarkTest00048,org/owasp/benchmark/testcode/BenchmarkTest00048.java,28,73
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.print([C)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00048,org/owasp/benchmark/testcode/BenchmarkTest00048.java,28,73
SERVLET_QUERY_STRING,SECURITY,3,The query string can be any value,org.owasp.benchmark.testcode.BenchmarkTest00049,org/owasp/benchmark/testcode/BenchmarkTest00049.java,28,73
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.write(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest00049,org/owasp/benchmark/testcode/BenchmarkTest00049.java,28,73
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
PADDING_ORACLE,SECURITY,1,The cipher is susceptible to padding oracle attacks,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
STATIC_IV,SECURITY,2,The initialization vector (IV) is not properly generated,org.owasp.benchmark.testcode.BenchmarkTest00050,org/owasp/benchmark/testcode/BenchmarkTest00050.java,28,151
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
HTTPONLY_COOKIE,SECURITY,2,Cookie without the HttpOnly flag could be read by a malicious script in the browser,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
STATIC_IV,SECURITY,2,The initialization vector (IV) is not properly generated,org.owasp.benchmark.testcode.BenchmarkTest00053,org/owasp/benchmark/testcode/BenchmarkTest00053.java,28,171
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00054,org/owasp/benchmark/testcode/BenchmarkTest00054.java,28,167
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00054,org/owasp/benchmark/testcode/BenchmarkTest00054.java,28,167
HTTPONLY_COOKIE,SECURITY,2,Cookie without the HttpOnly flag could be read by a malicious script in the browser,org.owasp.benchmark.testcode.BenchmarkTest00054,org/owasp/benchmark/testcode/BenchmarkTest00054.java,28,167
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00054,org/owasp/benchmark/testcode/BenchmarkTest00054.java,28,167
CIPHER_INTEGRITY,SECURITY,1,The cipher does not provide data integrity,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
DES_USAGE,SECURITY,2,DES should be replaced with AES,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
HTTPONLY_COOKIE,SECURITY,2,Cookie without the HttpOnly flag could be read by a malicious script in the browser,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
PADDING_ORACLE,SECURITY,1,The cipher is susceptible to padding oracle attacks,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
PATH_TRAVERSAL_IN,SECURITY,2,This API (java/io/File.<init>(Ljava/lang/String;)V) reads a file whose location might be specified by user input,org.owasp.benchmark.testcode.BenchmarkTest00055,org/owasp/benchmark/testcode/BenchmarkTest00055.java,28,170
