pluginid,alert,riskcode,riskdesc,uri,method,param,attack,evidence
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01267,POST,BenchmarkTest01267,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01284,POST,BenchmarkTest01284,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01335,POST,BenchmarkTest01335,</p><scrIpt>alert(1);</scRipt><p>,</p><scrIpt>alert(1);</scRipt><p>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01337,POST,BenchmarkTest01337,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01346,POST,BenchmarkTest01346,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01347,POST,BenchmarkTest01347,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01349,POST,BenchmarkTest01349,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01350,POST,BenchmarkTest01350,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01505,POST,BenchmarkTest01505,</p><scrIpt>alert(1);</scRipt><p>,</p><scrIpt>alert(1);</scRipt><p>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-02/BenchmarkTest01507,POST,BenchmarkTest01507,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01509,POST,BenchmarkTest01509,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01510,POST,BenchmarkTest01510,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01583,POST,BenchmarkTest01583,</p><scrIpt>alert(1);</scRipt><p>,</p><scrIpt>alert(1);</scRipt><p>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01584,POST,BenchmarkTest01584,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01587,POST,BenchmarkTest01587,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01589,POST,BenchmarkTest01589,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01590,POST,BenchmarkTest01590,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01592,POST,BenchmarkTest01592,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01594,POST,BenchmarkTest01594,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01597,POST,BenchmarkTest01597,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-03/BenchmarkTest01598,POST,BenchmarkTest01598,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02126,POST,BenchmarkTest02126,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02127,POST,BenchmarkTest02127,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02129,POST,BenchmarkTest02129,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02130,POST,BenchmarkTest02130,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02132,POST,BenchmarkTest02132,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02136,POST,BenchmarkTest02136,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02145,POST,BenchmarkTest02145,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02224,POST,BenchmarkTest02224,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02225,POST,BenchmarkTest02225,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02227,POST,BenchmarkTest02227,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02232,POST,BenchmarkTest02232,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02234,POST,BenchmarkTest02234,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02241,POST,BenchmarkTest02241,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02396,POST,BenchmarkTest02396,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02399,POST,BenchmarkTest02399,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02400,POST,BenchmarkTest02400,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02403,POST,BenchmarkTest02403,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02405,POST,BenchmarkTest02405,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02409,POST,BenchmarkTest02409,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02410,POST,BenchmarkTest02410,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02480,POST,BenchmarkTest02480,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-04/BenchmarkTest02483,POST,BenchmarkTest02483,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-05/BenchmarkTest02489,POST,BenchmarkTest02489,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
40012,Cross Site Scripting (Reflected),3,High (Medium),https://localhost:8443/benchmark/xss-05/BenchmarkTest02493,POST,BenchmarkTest02493,<scrIpt>alert(1);</scRipt>,<scrIpt>alert(1);</scRipt>
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-02/BenchmarkTest01059,POST,,,2335411574180114
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-03/BenchmarkTest01699?BenchmarkTest01699=whatever&password=ZAP&username=ZAP,GET,,,4160451692716882
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-03/BenchmarkTest01781?BenchmarkTest01781=does_not_matter&password=ZAP&username=ZAP,GET,,,5200502424467993
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-00/BenchmarkTest00094,POST,,,4288023399643912
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-00/BenchmarkTest00162,POST,,,4726164989378558
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-00/BenchmarkTest00232,POST,,,5353591280977695
10062,PII Disclosure,3,High (Medium),https://localhost:8443/benchmark/weakrand-04/BenchmarkTest02038,POST,,,4127891343625655
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00407?BenchmarkTest00407=%2F&password=ZAP&username=ZAP,GET,BenchmarkTest00407,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00824?BenchmarkTest00824=%2F&password=ZAP&username=ZAP,GET,BenchmarkTest00824,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01685?BenchmarkTest01685=%2F&password=ZAP&username=ZAP,GET,BenchmarkTest01685,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02432?BenchmarkTest02432=%2F&password=ZAP&username=ZAP,GET,BenchmarkTest02432,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-03/BenchmarkTest02611?BenchmarkTest02611=%2F&password=ZAP&username=ZAP,GET,BenchmarkTest02611,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00409,POST,BenchmarkTest00409,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01362,POST,BenchmarkTest01362,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02150,POST,BenchmarkTest02150,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02151,POST,BenchmarkTest02151,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02152,POST,BenchmarkTest02152,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02430,POST,BenchmarkTest02430,/,etc
6,Path Traversal,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02433,POST,BenchmarkTest02433,/,etc
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00407?BenchmarkTest00407=.%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest00407,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00497?BenchmarkTest00497=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest00497,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00815?BenchmarkTest00815=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest00815,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00816?BenchmarkTest00816=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest00816,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00823?BenchmarkTest00823=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest00823,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00824?BenchmarkTest00824=.%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest00824,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00825?BenchmarkTest00825=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest00825,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01288?BenchmarkTest01288=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01288,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01363?BenchmarkTest01363=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01363,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01531?BenchmarkTest01531=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01531,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01601?BenchmarkTest01601=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01601,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01673?BenchmarkTest01673=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01673,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01674?BenchmarkTest01674=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01674,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01685?BenchmarkTest01685=.%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest01685,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01690?BenchmarkTest01690=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01690,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01691?BenchmarkTest01691=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest01691,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02243?BenchmarkTest02243=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest02243,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02412?BenchmarkTest02412=ECHOOO%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest02412,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02432?BenchmarkTest02432=.%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest02432,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02512?BenchmarkTest02512=FOO%3Decho+Injection%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest02512,FOO=echo Injection;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-03/BenchmarkTest02517?BenchmarkTest02517=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest02517,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-03/BenchmarkTest02611?BenchmarkTest02611=.%3Bsleep+1.0%3B&password=ZAP&username=ZAP,GET,BenchmarkTest02611,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-03/BenchmarkTest02612?BenchmarkTest02612=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest02612,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-03/BenchmarkTest02613?BenchmarkTest02613=FOO%3Decho+Injection%26sleep+1.0%26&password=ZAP&username=ZAP,GET,BenchmarkTest02613,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00409,POST,BenchmarkTest00409,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00480,POST,BenchmarkTest00480,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00495,POST,BenchmarkTest00495,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00496,POST,BenchmarkTest00496,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00498,POST,BenchmarkTest00498,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00731,POST,BenchmarkTest00731,ECHOOO&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-00/BenchmarkTest00740,POST,BenchmarkTest00740,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01270,POST,BenchmarkTest01270,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01286,POST,BenchmarkTest01286,localhost;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01287,POST,BenchmarkTest01287,FOO=echo Injection;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01361,POST,BenchmarkTest01361,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01362,POST,BenchmarkTest01362,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01517,POST,BenchmarkTest01517,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-01/BenchmarkTest01533,POST,BenchmarkTest01533,FOO=echo Injection&sleep 15&,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02137,POST,BenchmarkTest02137,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02150,POST,BenchmarkTest02150,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02151,POST,BenchmarkTest02151,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02152,POST,BenchmarkTest02152,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02155,POST,BenchmarkTest02155,FOO=echo Injection;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02244,POST,BenchmarkTest02244,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02251,POST,BenchmarkTest02251,localhost;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02411,POST,BenchmarkTest02411,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02414,POST,BenchmarkTest02414,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02429,POST,BenchmarkTest02429,localhost;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02430,POST,BenchmarkTest02430,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02431,POST,BenchmarkTest02431,FOO=echo Injection;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02433,POST,BenchmarkTest02433,.;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02496,POST,BenchmarkTest02496,ECHOOO;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02511,POST,BenchmarkTest02511,FOO=echo Injection;sleep 15;,
90020,Remote OS Command Injection,3,High (Medium),https://localhost:8443/benchmark/cmdi-02/BenchmarkTest02514,POST,BenchmarkTest02514,FOO=echo Injection&sleep 15&,
